S1Ware,JacSim
BC-D,0.25
BC-D,0.25
BC-D,0.25
BC-D,0.285714286
BC-D,0.285714286
BC-D,0.285714286
BC-D,0.285714286
BC-D,0.285714286
BC-D,0.285714286
BC-D,0.285714286
BC-D,0.285714286
BC-D,0.285714286
BC-D,0.285714286
BC-D,0.285714286
BC-D,0.285714286
BC-D,0.3
BC-D,0.3
BC-D,0.3
BC-D,0.3
BC-D,0.333333333
BC-D,0.333333333
BC-D,0.333333333
BC-D,0.333333333
BC-D,0.333333333
BC-D,0.333333333
BC-D,0.333333333
BC-D,0.333333333
BC-D,0.333333333
BC-D,0.333333333
BC-D,0.333333333
BC-D,0.333333333
BC-D,0.363636364
BC-D,0.363636364
BC-D,0.375
BC-D,0.375
BC-D,0.375
BC-D,0.375
BC-D,0.375
BC-D,0.375
BC-D,0.375
BC-D,0.375
BC-D,0.375
BC-D,0.375
BC-D,0.375
BC-D,0.375
BC-D,0.375
BC-D,0.375
BC-D,0.375
BC-D,0.375
BC-D,0.4
BC-D,0.428571429
BC-D,0.428571429
BC-D,0.428571429
BC-D,0.428571429
BC-D,0.428571429
BC-D,0.428571429
BC-D,0.428571429
BC-D,0.428571429
BC-D,0.5
BC-D,0.5
BC-D,0.5
BC-D,0.5
BC-D,0.5
BC-D,0.5
BC-D,0.5
BC-D,0.5
BC-D,0.5
BC-D,0.5
BC-D,0.5
BC-D,0.5
BC-D,0.5
BC-D,0.5
BC-D,0.5
BC-D,0.5
BC-D,0.5
BC-D,0.555555556
BC-D,0.555555556
BC-D,0.555555556
BC-D,0.555555556
BC-D,0.571428571
BC-D,0.571428571
BC-D,0.571428571
BC-D,0.571428571
BC-D,0.571428571
BC-D,0.571428571
BC-D,0.571428571
BC-D,0.571428571
BC-D,0.571428571
BC-D,0.571428571
BC-D,0.571428571
BC-D,0.625
BC-D,0.625
BC-D,0.625
BC-D,0.625
BC-D,0.625
BC-D,0.625
BC-D,0.625
BC-D,0.625
BC-D,0.625
BC-D,0.666666667
BC-D,0.666666667
BC-D,0.666666667
BC-D,0.666666667
BC-D,0.666666667
BC-D,0.666666667
BC-D,0.666666667
BC-D,0.666666667
BC-D,0.666666667
BC-D,0.666666667
BC-D,0.666666667
BC-D,0.666666667
BC-D,0.666666667
BC-D,0.666666667
BC-D,0.666666667
BC-D,0.666666667
BC-D,0.666666667
BC-D,0.666666667
BC-D,0.666666667
BC-D,0.666666667
BC-D,0.666666667
BC-D,0.714285714
BC-D,0.714285714
BC-D,0.714285714
BC-D,0.714285714
BC-D,0.714285714
BC-D,0.75
BC-D,0.75
BC-D,0.75
BC-D,0.833333333
BC-D,0.833333333
BC-D,0.833333333
BC-D,0.833333333
BC-D,0.833333333
BC-D,0.833333333
BC-D,0.833333333
BC-D,0.833333333
BC-D,0.833333333
BC-D,0.833333333
BC-D,0.833333333
BC-D,0.833333333
BC-D,0.833333333
BC-D,0.833333333
BC-D,0.833333333
BC-D,1
BC-D,1
BC-SN,0
BC-SN,0
BC-SN,0
BC-SN,0
BC-SN,0
BC-SN,0
BC-SN,0
BC-SN,0
BC-SN,0
BC-SN,0
BC-SN,0
BC-SN,0
BC-SN,0
BC-SN,0
BC-SN,0.1
BC-SN,0.111111111
BC-SN,0.125
BC-SN,0.125
BC-SN,0.125
BC-SN,0.125
BC-SN,0.125
BC-SN,0.142857143
BC-SN,0.142857143
BC-SN,0.142857143
BC-SN,0.142857143
BC-SN,0.142857143
BC-SN,0.142857143
BC-SN,0.142857143
BC-SN,0.142857143
BC-SN,0.142857143
BC-SN,0.142857143
BC-SN,0.142857143
BC-SN,0.142857143
BC-SN,0.142857143
BC-SN,0.142857143
BC-SN,0.142857143
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.166666667
BC-SN,0.2
BC-SN,0.2
BC-SN,0.2
BC-SN,0.2
BC-SN,0.2
BC-SN,0.2
BC-SN,0.2
BC-SN,0.2
BC-SN,0.2
BC-SN,0.2
BC-SN,0.2
BC-SN,0.222222222
BC-SN,0.222222222
BC-SN,0.222222222
BC-SN,0.222222222
BC-SN,0.25
BC-SN,0.25
BC-SN,0.25
BC-SN,0.25
BC-SN,0.25
BC-SN,0.25
BC-SN,0.25
BC-SN,0.25
BC-SN,0.25
BC-SN,0.25
BC-SN,0.25
BC-SN,0.25
BC-SN,0.25
BC-SN,0.25
BC-SN,0.25
BC-SN,0.25
BC-SN,0.25
BC-SN,0.25
BC-SN,0.25
BC-SN,0.25
BC-SN,0.25
BC-SN,0.25
BC-SN,0.285714286
BC-SN,0.285714286
BC-SN,0.285714286
BC-SN,0.285714286
BC-SN,0.285714286
BC-SN,0.285714286
BC-SN,0.285714286
BC-SN,0.285714286
BC-SN,0.285714286
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.333333333
BC-SN,0.375
BC-SN,0.375
BC-SN,0.375
BC-SN,0.4
BC-SN,0.4
BC-SN,0.4
BC-SN,0.4
BC-SN,0.4
BC-SN,0.4
BC-SN,0.4
BC-SN,0.428571429
BC-SN,0.428571429
BC-SN,0.5
BC-SN,0.5
BC-SN,0.5
BC-SN,0.5
BC-SN,0.5
BC-SN,0.5
BC-SN,0.5
BC-SN,0.5
BC-SN,0.5
BC-SN,0.5
BC-SN,0.5
BC-SN,0.5
BC-SN,0.5
BC-SN,0.5
BC-SN,0.5
BC-SN,0.5
BC-SN,0.6
BC-SN,0.6
BC-SN,0.6
BC-SN,0.6
BC-SN,0.6
BC-SN,0.666666667
BC-SN,0.666666667
BC-SN,0.666666667
BC-SN,0.666666667
BC-SN,0.666666667
BC-SN,0.75
BC-SN,0.75
BC-SN,0.75
BC-SN,1
BC-SN,1
BC-SN,1
BC-SN,1
BC-SN,1
BC-SN,1
CA-PABW,0
CA-PABW,0
CA-PABW,0
CA-PABW,0
CA-PABW,0
CA-PABW,0
CA-PABW,0.090909091
CA-PABW,0.090909091
CA-PABW,0.1
CA-PABW,0.1
CA-PABW,0.111111111
CA-PABW,0.111111111
CA-PABW,0.111111111
CA-PABW,0.125
CA-PABW,0.125
CA-PABW,0.125
CA-PABW,0.125
CA-PABW,0.2
CA-PABW,0.2
CA-PABW,0.2
CA-PABW,0.222222222
CA-PABW,0.222222222
CA-PABW,0.222222222
CA-PABW,0.222222222
CA-PABW,0.222222222
CA-PABW,0.25
CA-PABW,0.25
CA-PABW,0.25
CA-PABW,0.25
CA-PABW,0.25
CA-PABW,0.25
CA-PABW,0.25
CA-PABW,0.25
CA-PABW,0.25
CA-PABW,0.25
CA-PABW,0.25
CA-PABW,0.25
CA-PABW,0.25
CA-PABW,0.25
CA-PABW,0.272727273
CA-PABW,0.285714286
CA-PABW,0.285714286
CA-PABW,0.285714286
CA-PABW,0.285714286
CA-PABW,0.285714286
CA-PABW,0.285714286
CA-PABW,0.285714286
CA-PABW,0.285714286
CA-PABW,0.285714286
CA-PABW,0.285714286
CA-PABW,0.3
CA-PABW,0.333333333
CA-PABW,0.333333333
CA-PABW,0.333333333
CA-PABW,0.333333333
CA-PABW,0.333333333
CA-PABW,0.333333333
CA-PABW,0.333333333
CA-PABW,0.333333333
CA-PABW,0.375
CA-PABW,0.375
CA-PABW,0.375
CA-PABW,0.375
CA-PABW,0.375
CA-PABW,0.375
CA-PABW,0.375
CA-PABW,0.375
CA-PABW,0.375
CA-PABW,0.375
CA-PABW,0.375
CA-PABW,0.375
CA-PABW,0.375
CA-PABW,0.375
CA-PABW,0.375
CA-PABW,0.375
CA-PABW,0.375
CA-PABW,0.4
CA-PABW,0.4
CA-PABW,0.4
CA-PABW,0.4
CA-PABW,0.4
CA-PABW,0.428571429
CA-PABW,0.428571429
CA-PABW,0.428571429
CA-PABW,0.428571429
CA-PABW,0.428571429
CA-PABW,0.428571429
CA-PABW,0.428571429
CA-PABW,0.428571429
CA-PABW,0.428571429
CA-PABW,0.428571429
CA-PABW,0.428571429
CA-PABW,0.444444444
CA-PABW,0.444444444
CA-PABW,0.444444444
CA-PABW,0.444444444
CA-PABW,0.444444444
CA-PABW,0.444444444
CA-PABW,0.444444444
CA-PABW,0.444444444
CA-PABW,0.444444444
CA-PABW,0.444444444
CA-PABW,0.444444444
CA-PABW,0.5
CA-PABW,0.5
CA-PABW,0.5
CA-PABW,0.5
CA-PABW,0.5
CA-PABW,0.5
CA-PABW,0.5
CA-PABW,0.5
CA-PABW,0.5
CA-PABW,0.5
CA-PABW,0.5
CA-PABW,0.5
CA-PABW,0.5
CA-PABW,0.5
CA-PABW,0.5
CA-PABW,0.5
CA-PABW,0.5
CA-PABW,0.5
CA-PABW,0.5
CA-PABW,0.5
CA-PABW,0.5
CA-PABW,0.5
CA-PABW,0.5
CA-PABW,0.571428571
CA-PABW,0.571428571
CA-PABW,0.571428571
CA-PABW,0.571428571
CA-PABW,0.571428571
CA-PABW,0.571428571
CA-PABW,0.571428571
CA-PABW,0.571428571
CA-PABW,0.571428571
CA-PABW,0.571428571
CA-PABW,0.571428571
CA-PABW,0.571428571
CA-PABW,0.571428571
CA-PABW,0.571428571
CA-PABW,0.571428571
CA-PABW,0.571428571
CA-PABW,0.6
CA-PABW,0.6
CA-PABW,0.625
CA-PABW,0.625
CA-PABW,0.625
CA-PABW,0.625
CA-PABW,0.625
CA-PABW,0.625
CA-PABW,0.625
CA-PABW,0.625
CA-PABW,0.625
CA-PABW,0.666666667
CA-PABW,0.666666667
CA-PABW,0.714285714
CA-PABW,0.714285714
CA-PABW,0.714285714
CA-PABW,0.714285714
CA-PABW,0.714285714
CA-PABW,0.714285714
CA-PABW,0.714285714
CA-PABW,0.714285714
CA-PABW,0.714285714
CA-PABW,0.714285714
CA-PABW,0.714285714
CA-PABW,0.714285714
CA-PABW,0.714285714
CA-PABW,0.714285714
CA-PABW,0.714285714
CA-PABW,0.75
CA-PABW,0.777777778
CA-PABW,0.857142857
CA-PABW,0.875
CA-PABW,0.875
CA-PABW,0.875
CA-PABW,1
CA-PABW,1
CA-PABW,1
CA-PABW,1
CA-PABW,1
CA-PLBW,0
CA-PLBW,0
CA-PLBW,0
CA-PLBW,0
CA-PLBW,0
CA-PLBW,0
CA-PLBW,0
CA-PLBW,0
CA-PLBW,0
CA-PLBW,0
CA-PLBW,0
CA-PLBW,0
CA-PLBW,0
CA-PLBW,0
CA-PLBW,0.1
CA-PLBW,0.1
CA-PLBW,0.111111111
CA-PLBW,0.111111111
CA-PLBW,0.111111111
CA-PLBW,0.125
CA-PLBW,0.125
CA-PLBW,0.125
CA-PLBW,0.125
CA-PLBW,0.125
CA-PLBW,0.125
CA-PLBW,0.125
CA-PLBW,0.125
CA-PLBW,0.142857143
CA-PLBW,0.142857143
CA-PLBW,0.142857143
CA-PLBW,0.142857143
CA-PLBW,0.142857143
CA-PLBW,0.142857143
CA-PLBW,0.142857143
CA-PLBW,0.166666667
CA-PLBW,0.166666667
CA-PLBW,0.166666667
CA-PLBW,0.166666667
CA-PLBW,0.166666667
CA-PLBW,0.166666667
CA-PLBW,0.166666667
CA-PLBW,0.166666667
CA-PLBW,0.166666667
CA-PLBW,0.166666667
CA-PLBW,0.166666667
CA-PLBW,0.166666667
CA-PLBW,0.166666667
CA-PLBW,0.166666667
CA-PLBW,0.2
CA-PLBW,0.2
CA-PLBW,0.2
CA-PLBW,0.2
CA-PLBW,0.2
CA-PLBW,0.2
CA-PLBW,0.222222222
CA-PLBW,0.222222222
CA-PLBW,0.222222222
CA-PLBW,0.25
CA-PLBW,0.25
CA-PLBW,0.25
CA-PLBW,0.25
CA-PLBW,0.25
CA-PLBW,0.25
CA-PLBW,0.25
CA-PLBW,0.25
CA-PLBW,0.25
CA-PLBW,0.25
CA-PLBW,0.25
CA-PLBW,0.25
CA-PLBW,0.285714286
CA-PLBW,0.285714286
CA-PLBW,0.285714286
CA-PLBW,0.285714286
CA-PLBW,0.285714286
CA-PLBW,0.285714286
CA-PLBW,0.285714286
CA-PLBW,0.285714286
CA-PLBW,0.285714286
CA-PLBW,0.285714286
CA-PLBW,0.285714286
CA-PLBW,0.285714286
CA-PLBW,0.285714286
CA-PLBW,0.285714286
CA-PLBW,0.285714286
CA-PLBW,0.285714286
CA-PLBW,0.285714286
CA-PLBW,0.285714286
CA-PLBW,0.285714286
CA-PLBW,0.285714286
CA-PLBW,0.285714286
CA-PLBW,0.285714286
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.333333333
CA-PLBW,0.4
CA-PLBW,0.4
CA-PLBW,0.4
CA-PLBW,0.4
CA-PLBW,0.4
CA-PLBW,0.4
CA-PLBW,0.4
CA-PLBW,0.4
CA-PLBW,0.4
CA-PLBW,0.428571429
CA-PLBW,0.428571429
CA-PLBW,0.428571429
CA-PLBW,0.428571429
CA-PLBW,0.428571429
CA-PLBW,0.428571429
CA-PLBW,0.444444444
CA-PLBW,0.444444444
CA-PLBW,0.444444444
CA-PLBW,0.5
CA-PLBW,0.5
CA-PLBW,0.5
CA-PLBW,0.5
CA-PLBW,0.5
CA-PLBW,0.5
CA-PLBW,0.5
CA-PLBW,0.5
CA-PLBW,0.5
CA-PLBW,0.5
CA-PLBW,0.5
CA-PLBW,0.5
CA-PLBW,0.5
CA-PLBW,0.5
CA-PLBW,0.5
CA-PLBW,0.5
CA-PLBW,0.5
CA-PLBW,0.5
CA-PLBW,0.5
CA-PLBW,0.571428571
CA-PLBW,0.571428571
CA-PLBW,0.571428571
CA-PLBW,0.571428571
CA-PLBW,0.571428571
CA-PLBW,0.571428571
CA-PLBW,0.571428571
CA-PLBW,0.6
CA-PLBW,0.6
CA-PLBW,0.6
CA-PLBW,0.666666667
CA-PLBW,0.75
CA-PLBW,0.75
CA-PLBW,0.75
CA-PLBW,0.75
CA-PLBW,0.8
CA-PLBW,0.8
CA-PLBW,0.8
CA-PLBW,0.8
CA-PLBW,0.8
CA-PLBW,0.8
CA-PLBW,0.8
CA-PLBW,0.8
CA-PLBW,0.8
CA-PLBW,1
CA-PLBW,1
CA-PLBW,1
CA-PLBW,1
CB1-PBW,0
CB1-PBW,0
CB1-PBW,0
CB1-PBW,0
CB1-PBW,0
CB1-PBW,0
CB1-PBW,0
CB1-PBW,0
CB1-PBW,0
CB1-PBW,0
CB1-PBW,0
CB1-PBW,0
CB1-PBW,0
CB1-PBW,0
CB1-PBW,0
CB1-PBW,0.1
CB1-PBW,0.125
CB1-PBW,0.125
CB1-PBW,0.125
CB1-PBW,0.142857143
CB1-PBW,0.142857143
CB1-PBW,0.142857143
CB1-PBW,0.166666667
CB1-PBW,0.166666667
CB1-PBW,0.166666667
CB1-PBW,0.166666667
CB1-PBW,0.166666667
CB1-PBW,0.166666667
CB1-PBW,0.166666667
CB1-PBW,0.166666667
CB1-PBW,0.166666667
CB1-PBW,0.166666667
CB1-PBW,0.166666667
CB1-PBW,0.166666667
CB1-PBW,0.2
CB1-PBW,0.2
CB1-PBW,0.2
CB1-PBW,0.2
CB1-PBW,0.2
CB1-PBW,0.222222222
CB1-PBW,0.222222222
CB1-PBW,0.222222222
CB1-PBW,0.25
CB1-PBW,0.25
CB1-PBW,0.25
CB1-PBW,0.25
CB1-PBW,0.25
CB1-PBW,0.25
CB1-PBW,0.25
CB1-PBW,0.25
CB1-PBW,0.285714286
CB1-PBW,0.285714286
CB1-PBW,0.285714286
CB1-PBW,0.285714286
CB1-PBW,0.285714286
CB1-PBW,0.285714286
CB1-PBW,0.285714286
CB1-PBW,0.285714286
CB1-PBW,0.285714286
CB1-PBW,0.285714286
CB1-PBW,0.285714286
CB1-PBW,0.285714286
CB1-PBW,0.285714286
CB1-PBW,0.285714286
CB1-PBW,0.285714286
CB1-PBW,0.285714286
CB1-PBW,0.285714286
CB1-PBW,0.3
CB1-PBW,0.3
CB1-PBW,0.333333333
CB1-PBW,0.333333333
CB1-PBW,0.333333333
CB1-PBW,0.333333333
CB1-PBW,0.333333333
CB1-PBW,0.333333333
CB1-PBW,0.333333333
CB1-PBW,0.333333333
CB1-PBW,0.333333333
CB1-PBW,0.333333333
CB1-PBW,0.333333333
CB1-PBW,0.333333333
CB1-PBW,0.333333333
CB1-PBW,0.333333333
CB1-PBW,0.375
CB1-PBW,0.375
CB1-PBW,0.375
CB1-PBW,0.375
CB1-PBW,0.375
CB1-PBW,0.375
CB1-PBW,0.375
CB1-PBW,0.375
CB1-PBW,0.4
CB1-PBW,0.4
CB1-PBW,0.4
CB1-PBW,0.4
CB1-PBW,0.4
CB1-PBW,0.4
CB1-PBW,0.4
CB1-PBW,0.4
CB1-PBW,0.4
CB1-PBW,0.4
CB1-PBW,0.4
CB1-PBW,0.428571429
CB1-PBW,0.428571429
CB1-PBW,0.428571429
CB1-PBW,0.428571429
CB1-PBW,0.428571429
CB1-PBW,0.428571429
CB1-PBW,0.428571429
CB1-PBW,0.444444444
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.5
CB1-PBW,0.571428571
CB1-PBW,0.6
CB1-PBW,0.6
CB1-PBW,0.6
CB1-PBW,0.6
CB1-PBW,0.6
CB1-PBW,0.6
CB1-PBW,0.6
CB1-PBW,0.6
CB1-PBW,0.6
CB1-PBW,0.6
CB1-PBW,0.6
CB1-PBW,0.666666667
CB1-PBW,0.666666667
CB1-PBW,0.666666667
CB1-PBW,0.666666667
CB1-PBW,0.666666667
CB1-PBW,0.666666667
CB1-PBW,0.666666667
CB1-PBW,0.8
CB1-PBW,0.8
CB1-PBW,0.8
CB1-PBW,0.8
CB1-PBW,0.8
CB1-PBW,0.8
CB1-PBW,0.8
CB1-PBW,0.8
CB1-PBW,0.8
CB1-PBW,0.8
CB1-PBW,0.8
CB1-PBW,0.8
CB1-PBW,0.8
CB1-PBW,0.8
CB1-PBW,0.8
CB1-PBW,1
CB1-PBW,1
CB1-PBW,1
CB1-PBW,1
CB1-PBW,1
CB1-PBW,1
CB1-PBW,1
CB1-PBW,1
CB1-PBW,1
CB1-PBW,1
CB1-PBW,1
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0
CB1-RW,0.111111111
CB1-RW,0.111111111
CB1-RW,0.111111111
CB1-RW,0.111111111
CB1-RW,0.125
CB1-RW,0.125
CB1-RW,0.142857143
CB1-RW,0.142857143
CB1-RW,0.142857143
CB1-RW,0.142857143
CB1-RW,0.142857143
CB1-RW,0.142857143
CB1-RW,0.142857143
CB1-RW,0.142857143
CB1-RW,0.142857143
CB1-RW,0.166666667
CB1-RW,0.166666667
CB1-RW,0.166666667
CB1-RW,0.166666667
CB1-RW,0.166666667
CB1-RW,0.166666667
CB1-RW,0.166666667
CB1-RW,0.166666667
CB1-RW,0.166666667
CB1-RW,0.166666667
CB1-RW,0.166666667
CB1-RW,0.166666667
CB1-RW,0.166666667
CB1-RW,0.2
CB1-RW,0.2
CB1-RW,0.2
CB1-RW,0.2
CB1-RW,0.2
CB1-RW,0.2
CB1-RW,0.2
CB1-RW,0.2
CB1-RW,0.2
CB1-RW,0.222222222
CB1-RW,0.222222222
CB1-RW,0.25
CB1-RW,0.25
CB1-RW,0.25
CB1-RW,0.25
CB1-RW,0.25
CB1-RW,0.25
CB1-RW,0.25
CB1-RW,0.25
CB1-RW,0.25
CB1-RW,0.25
CB1-RW,0.25
CB1-RW,0.25
CB1-RW,0.25
CB1-RW,0.25
CB1-RW,0.25
CB1-RW,0.25
CB1-RW,0.285714286
CB1-RW,0.285714286
CB1-RW,0.285714286
CB1-RW,0.285714286
CB1-RW,0.333333333
CB1-RW,0.333333333
CB1-RW,0.333333333
CB1-RW,0.333333333
CB1-RW,0.333333333
CB1-RW,0.333333333
CB1-RW,0.4
CB1-RW,0.4
CB1-RW,0.4
CB1-RW,0.5
CB1-RW,0.5
CB1-RW,0.5
CB1-RW,0.666666667
CB1-RW,1
CB1-RW,1
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0
CB1-SBW,0.111111111
CB1-SBW,0.111111111
CB1-SBW,0.125
CB1-SBW,0.125
CB1-SBW,0.142857143
CB1-SBW,0.142857143
CB1-SBW,0.142857143
CB1-SBW,0.142857143
CB1-SBW,0.142857143
CB1-SBW,0.142857143
CB1-SBW,0.142857143
CB1-SBW,0.142857143
CB1-SBW,0.142857143
CB1-SBW,0.142857143
CB1-SBW,0.142857143
CB1-SBW,0.166666667
CB1-SBW,0.166666667
CB1-SBW,0.166666667
CB1-SBW,0.166666667
CB1-SBW,0.166666667
CB1-SBW,0.166666667
CB1-SBW,0.166666667
CB1-SBW,0.166666667
CB1-SBW,0.166666667
CB1-SBW,0.2
CB1-SBW,0.2
CB1-SBW,0.2
CB1-SBW,0.2
CB1-SBW,0.2
CB1-SBW,0.2
CB1-SBW,0.2
CB1-SBW,0.2
CB1-SBW,0.2
CB1-SBW,0.222222222
CB1-SBW,0.222222222
CB1-SBW,0.222222222
CB1-SBW,0.25
CB1-SBW,0.25
CB1-SBW,0.25
CB1-SBW,0.25
CB1-SBW,0.25
CB1-SBW,0.25
CB1-SBW,0.25
CB1-SBW,0.25
CB1-SBW,0.25
CB1-SBW,0.25
CB1-SBW,0.25
CB1-SBW,0.25
CB1-SBW,0.25
CB1-SBW,0.25
CB1-SBW,0.25
CB1-SBW,0.25
CB1-SBW,0.25
CB1-SBW,0.285714286
CB1-SBW,0.285714286
CB1-SBW,0.285714286
CB1-SBW,0.285714286
CB1-SBW,0.285714286
CB1-SBW,0.285714286
CB1-SBW,0.285714286
CB1-SBW,0.333333333
CB1-SBW,0.333333333
CB1-SBW,0.333333333
CB1-SBW,0.333333333
CB1-SBW,0.333333333
CB1-SBW,0.333333333
CB1-SBW,0.333333333
CB1-SBW,0.333333333
CB1-SBW,0.333333333
CB1-SBW,0.333333333
CB1-SBW,0.333333333
CB1-SBW,0.333333333
CB1-SBW,0.333333333
CB1-SBW,0.333333333
CB1-SBW,0.333333333
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.4
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
CB1-SBW,0.5
